t,ax,ay,az
62.900000000000006,-1.6,-3.2,-3.2
63.0,-1.6,-3.2,-3.2
63.1,-1.6,-3.2,-3.2
63.2,-1.6,-3.2,-3.2
63.300000000000004,-1.6,-3.2,-3.2
63.400000000000006,-1.6,-3.2,-3.2
63.5,-1.6,-3.2,-3.2
63.6,-1.6,-3.2,-3.2
63.7,-1.6,-3.2,-3.2
63.800000000000004,-1.6,-3.2,-3.2
63.900000000000006,-1.6,-3.2,-3.2
64.0,-1.6,-3.2,-3.2
64.10000000000001,-1.6,-3.2,-3.2
64.2,-1.6,-3.2,-3.2
64.3,-1.6,-3.2,-3.2
64.4,-1.6,-3.2,-3.2
64.5,-1.6,-3.2,-3.2
64.60000000000001,-1.6,-3.2,-3.2
64.7,-1.6,-3.2,-3.2
64.8,-1.6,-3.2,-3.2
64.9,-1.6,-3.2,-3.2
65.0,-1.6,-3.2,-3.2
65.10000000000001,-1.6,-3.2,-3.2
65.2,-1.6,-3.2,-3.2
65.3,-1.6,-3.2,-3.2
65.4,-1.6,-3.2,-3.2
65.5,-1.6,-3.2,-3.2
65.60000000000001,-1.6,-3.2,-3.2
65.7,-1.6,-3.2,-3.2
65.8,-1.6,-3.2,-3.2
65.9,-1.6,-3.2,-3.2
66.0,-1.6,-3.2,-3.2
66.10000000000001,-1.6,-3.2,-3.2
66.2,-1.6,-3.2,-3.2
66.3,-1.6,-3.2,-3.2
66.4,-1.6,-3.2,-3.2
66.5,-1.6,-3.2,-3.2
66.60000000000001,-1.6,-3.2,-3.2
66.7,-1.6,-3.2,-3.2
66.8,-1.6,-3.2,-3.2
66.9,-1.6,-3.2,-3.2
67.0,-1.6,-3.2,-3.2
67.10000000000001,-1.6,-3.2,-3.2
67.2,-1.6,-3.2,-3.2
67.3,-1.6,-3.2,-3.2
67.4,-1.6,-3.2,-3.2
67.5,-1.6,-3.2,-3.2
67.60000000000001,-1.6,-3.2,-3.2
67.7,-1.6,-3.2,-3.2
67.8,-1.6,-3.2,-3.2
67.9,-1.6,-3.2,-3.2
68.0,-1.6,-3.2,-3.2
68.10000000000001,-1.6,-3.2,-3.2
68.2,-1.6,-3.2,-3.2
68.3,-1.6,-3.2,-3.2
68.4,-1.6,-3.2,-3.2
68.5,-1.6,-3.2,-3.2
68.60000000000001,-1.6,-3.2,-3.2
68.7,-1.6,-3.2,-3.2
68.8,-1.6,-3.2,-3.2
68.9,-1.6,-3.2,-3.2
69.0,-1.6,-3.2,-3.2
69.10000000000001,-1.6,-3.2,-3.2
69.2,-1.6,-3.2,-3.2
69.3,-1.6,-3.2,-3.2
69.4,-1.6,-3.2,-3.2
69.5,-1.6,-3.2,-3.2
69.60000000000001,-1.6,-3.2,-3.2
69.7,-1.6,-3.2,-3.2
69.8,-1.6,-3.2,-3.2
69.9,-1.6,-3.2,-3.2
70.0,-1.6,-3.2,-3.2
70.10000000000001,-1.6,-3.2,-3.2
70.2,-1.6,-3.2,-3.2
70.3,-1.6,-3.2,-3.2
70.4,-1.6,-3.2,-3.2
70.5,-1.6,-3.2,-3.2
70.60000000000001,-1.6,-3.2,-3.2
70.7,-1.6,-3.2,-3.2
70.8,-1.6,-3.2,-3.2
70.9,-1.6,-3.2,-3.2
71.0,-1.6,-3.2,-3.2
71.10000000000001,-1.6,-3.2,-3.2
71.2,-1.6,-3.2,-3.2
71.3,-1.6,-3.2,-3.2
71.4,-1.6,-3.2,-3.2
71.5,-1.6,-3.2,-3.2
71.60000000000001,-1.6,-3.2,-3.2
71.7,-1.6,-3.2,-3.2
71.8,-1.6,-3.2,-3.2
71.9,-1.6,-3.2,-3.2
72.0,-1.6,-3.2,-3.2
72.10000000000001,-1.6,-3.2,-3.2
72.2,-1.6,-3.2,-3.2
72.3,-1.6,-3.2,-3.2
72.4,-1.6,-3.2,-3.2
72.5,-1.6,-3.2,-3.2
72.60000000000001,-1.6,-3.2,-3.2
72.7,-1.6,-3.2,-3.2
72.8,-1.6,-3.2,-3.2
72.9,-1.6,-3.2,-3.2
73.0,-1.6,-3.2,-3.2
73.10000000000001,-1.6,-3.2,-3.2
73.2,-1.6,-3.2,-3.2
73.3,-1.6,-3.2,-3.2
73.4,-1.6,-3.2,-3.2
73.5,-1.6,-3.2,-3.2
73.60000000000001,-1.6,-3.2,-3.2
73.7,-1.6,-3.2,-3.2
73.8,-1.6,-3.2,-3.2
73.9,-1.6,-3.2,-3.2
74.0,-1.6,-3.2,-3.2
74.10000000000001,-1.6,-3.2,-3.2
74.2,-1.6,-3.2,-3.2
74.3,-1.6,-3.2,-3.2
74.4,-1.6,-3.2,-3.2
74.5,-1.6,-3.2,-3.2
74.60000000000001,-1.6,-3.2,-3.2
74.7,-1.6,-3.2,-3.2
74.8,-1.6,-3.2,-3.2
74.9,-1.6,-3.2,-3.2
75.0,-1.6,-3.2,-3.2
75.10000000000001,-1.6,-3.2,-3.2
75.2,-1.6,-3.2,-3.2
75.3,-1.6,-3.2,-3.2
75.4,-1.6,-3.2,-3.2
75.5,-1.6,-3.2,-3.2
75.60000000000001,-1.6,-3.2,-3.2
75.7,-1.6,-3.2,-3.2
75.8,-1.6,-3.2,-3.2
75.9,-1.6,-3.2,-3.2
76.0,-1.6,-3.2,-3.2
76.10000000000001,-1.6,-3.2,-3.2
76.2,-1.6,-3.2,-3.2
76.3,-1.6,-3.2,-3.2
76.4,-1.6,-3.2,-3.2
76.5,-1.6,-3.2,-3.2
76.60000000000001,-1.6,-3.2,-3.2
76.7,-1.6,-3.2,-3.2
76.80000000000001,-1.6,-3.2,-3.2
76.9,-1.6,-3.2,-3.2
77.0,-1.6,-3.2,-3.2
77.10000000000001,-1.6,-3.2,-3.2
77.2,-1.6,-3.2,-3.2
77.30000000000001,-1.6,-3.2,-3.2
77.4,-1.6,-3.2,-3.2
77.5,-1.6,-3.2,-3.2
77.60000000000001,-1.6,-3.2,-3.2
77.7,-1.6,-3.2,-3.2
77.80000000000001,-1.6,-3.2,-3.2
77.9,-1.6,-3.2,-3.2
78.0,-1.6,-3.2,-3.2
78.10000000000001,-1.6,-3.2,-3.2
78.2,-1.6,-3.2,-3.2
78.30000000000001,-1.6,-3.2,-3.2
78.4,-1.6,-3.2,-3.2
78.5,-1.6,-3.2,-3.2
78.60000000000001,-1.6,-3.2,-3.2
78.7,-1.6,-3.2,-3.2
78.80000000000001,-1.6,-3.2,-3.2
78.9,-1.6,-3.2,-3.2
79.0,-1.6,-3.2,-3.2
79.10000000000001,-1.6,-3.2,-3.2
79.2,-1.6,-3.2,-3.2
79.30000000000001,-1.6,-3.2,-3.2
79.4,-1.6,-3.2,-3.2
79.5,-1.6,-3.2,-3.2
79.60000000000001,-1.6,-3.2,-3.2
79.7,-1.6,-3.2,-3.2
79.80000000000001,-1.6,-3.2,-3.2
79.9,-1.6,-3.2,-3.2
80.0,-1.6,-3.2,-3.2
80.10000000000001,-1.6,-3.2,-3.2
80.2,-1.6,-3.2,-3.2
80.30000000000001,-1.6,-3.2,-3.2
80.4,-1.6,-3.2,-3.2
80.5,-1.6,-3.2,-3.2
80.60000000000001,-1.6,-3.2,-3.2
80.7,-1.6,-3.2,-3.2
80.80000000000001,-1.6,-3.2,-3.2
80.9,-1.6,-3.2,-3.2
81.0,-1.6,-3.2,-3.2
81.10000000000001,-1.6,-3.2,-3.2
81.2,-1.6,-3.2,-3.2
81.30000000000001,-1.6,-3.2,-3.2
81.4,-1.6,-3.2,-3.2
81.5,-1.6,-3.2,-3.2
81.60000000000001,-1.6,-3.2,-3.2
81.7,-1.6,-3.2,-3.2
81.80000000000001,-1.6,-3.2,-3.2
81.9,-1.6,-3.2,-3.2
82.0,-1.6,-3.2,-3.2
82.10000000000001,-1.6,-3.2,-3.2
82.2,-1.6,-3.2,-3.2
82.30000000000001,-1.6,-3.2,-3.2
82.4,-1.6,-3.2,-3.2
82.5,-1.6,-3.2,-3.2
82.60000000000001,-1.6,-3.2,-3.2
82.7,-1.6,-3.2,-3.2
82.80000000000001,-1.6,-3.2,-3.2
82.9,-1.6,-3.2,-3.2
83.0,-1.6,-3.2,-3.2
83.10000000000001,-1.6,-3.2,-3.2
83.2,-1.6,-3.2,-3.2
83.30000000000001,-1.6,-3.2,-3.2
83.4,-1.6,-3.2,-3.2
83.5,-1.6,-3.2,-3.2
83.60000000000001,-1.6,-3.2,-3.2
83.7,-1.6,-3.2,-3.2
83.80000000000001,-1.6,-3.2,-3.2
83.9,-1.6,-3.2,-3.2
84.0,-1.6,-3.2,-3.2
84.10000000000001,-1.6,-3.2,-3.2
84.2,-1.6,-3.2,-3.2
84.30000000000001,-1.6,-3.2,-3.2
84.4,-1.6,-3.2,-3.2
84.5,-1.6,-3.2,-3.2
84.60000000000001,-1.6,-3.2,-3.2
84.7,-1.6,-3.2,-3.2
84.80000000000001,-1.6,-3.2,-3.2
84.9,-1.6,-3.2,-3.2
85.0,-1.6,-3.2,-3.2
85.10000000000001,-1.6,-3.2,-3.2
85.2,-1.6,-3.2,-3.2
85.30000000000001,-1.6,-3.2,-3.2
85.4,-1.6,-3.2,-3.2
85.5,-1.6,-3.2,-3.2
85.60000000000001,-1.6,-3.2,-3.2
85.7,-1.6,-3.2,-3.2
85.80000000000001,-1.6,-3.2,-3.2
85.9,-1.6,-3.2,-3.2
86.0,-1.6,-3.2,-3.2
86.10000000000001,-1.6,-3.2,-3.2
86.2,-1.6,-3.2,-3.2
86.30000000000001,-1.6,-3.2,-3.2
86.4,-1.6,-3.2,-3.2
86.5,-1.6,-3.2,-3.2
86.60000000000001,-1.6,-3.2,-3.2
86.7,-1.6,-3.2,-3.2
86.80000000000001,-1.6,-3.2,-3.2
86.9,-1.6,-3.2,-3.2
87.0,-1.6,-3.2,-3.2
87.10000000000001,-1.6,-3.2,-3.2
87.2,-1.6,-3.2,-3.2
87.30000000000001,-1.6,-3.2,-3.2
87.4,-1.6,-3.2,-3.2
87.5,-1.6,-3.2,-3.2
87.60000000000001,-1.6,-3.2,-3.2
87.7,-1.6,-3.2,-3.2
87.80000000000001,-1.6,-3.2,-3.2
87.9,-1.6,-3.2,-3.2
88.0,-1.6,-3.2,-3.2
88.10000000000001,-1.6,-3.2,-3.2
88.2,-1.6,-3.2,-3.2
88.30000000000001,-1.6,-3.2,-3.2
88.4,-1.6,-3.2,-3.2
88.5,-1.6,-3.2,-3.2
88.60000000000001,-1.6,-3.2,-3.2
88.7,-1.6,-3.2,-3.2
88.80000000000001,-1.6,-3.2,-3.2
88.9,-1.6,-3.2,-3.2
89.0,-1.6,-3.2,-3.2
89.10000000000001,-1.6,-3.2,-3.2
89.2,-1.6,-3.2,-3.2
89.30000000000001,-1.6,-3.2,-3.2
89.4,-1.6,-3.2,-3.2
89.5,-1.6,-3.2,-3.2
89.60000000000001,-1.6,-3.2,-3.2
89.7,-1.6,-3.2,-3.2
89.80000000000001,-1.6,-3.2,-3.2
89.9,-1.6,-3.2,-3.2
90.0,-1.6,-3.2,-3.2
90.10000000000001,-1.6,-3.2,-3.2
90.2,-1.6,-3.2,-3.2
90.30000000000001,-1.6,-3.2,-3.2
90.4,-1.6,-3.2,-3.2
90.5,-1.6,-3.2,-3.2
90.60000000000001,-1.6,-3.2,-3.2
90.7,-1.6,-3.2,-3.2
90.80000000000001,-1.6,-3.2,-3.2
90.9,-1.6,-3.2,-3.2
91.0,-1.6,-3.2,-3.2
91.10000000000001,-1.6,-3.2,-3.2
91.2,-1.6,-3.2,-3.2
91.30000000000001,-1.6,-3.2,-3.2
91.4,-1.6,-3.2,-3.2
91.5,-1.6,-3.2,-3.2
91.60000000000001,-1.6,-3.2,-3.2
91.7,-1.6,-3.2,-3.2
91.80000000000001,-1.6,-3.2,-3.2
91.9,-1.6,-3.2,-3.2
92.0,-1.6,-3.2,-3.2
92.10000000000001,-1.6,-3.2,-3.2
92.2,-1.6,-3.2,-3.2
92.30000000000001,-1.6,-3.2,-3.2
92.4,-1.6,-3.2,-3.2
92.5,-1.6,-3.2,-3.2
92.60000000000001,-1.6,-3.2,-3.2
92.7,-1.6,-3.2,-3.2
92.80000000000001,-1.6,-3.2,-3.2
92.9,-1.6,-3.2,-3.2
93.0,-1.6,-3.2,-3.2
93.10000000000001,-1.6,-3.2,-3.2
93.2,-1.6,-3.2,-3.2
93.30000000000001,-1.6,-3.2,-3.2
93.4,-1.6,-3.2,-3.2
93.5,-1.6,-3.2,-3.2
93.60000000000001,-1.6,-3.2,-3.2
93.7,-1.6,-3.2,-3.2
93.80000000000001,-1.6,-3.2,-3.2
93.9,-1.6,-3.2,-3.2
94.0,-1.6,-3.2,-3.2
94.10000000000001,-1.6,-3.2,-3.2
94.2,-1.6,-3.2,-3.2
94.30000000000001,-1.6,-3.2,-3.2
94.4,-1.6,-3.2,-3.2
94.5,-1.6,-3.2,-3.2
94.60000000000001,-1.6,-3.2,-3.2
94.7,-1.6,-3.2,-3.2
94.80000000000001,-1.6,-3.2,-3.2
94.9,-1.6,-3.2,-3.2
95.0,-1.6,-3.2,-3.2
95.10000000000001,-1.6,-3.2,-3.2
95.2,-1.6,-3.2,-3.2
95.30000000000001,-1.6,-3.2,-3.2
95.4,-1.6,-3.2,-3.2
95.5,-1.6,-3.2,-3.2
95.60000000000001,-1.6,-3.2,-3.2
95.7,-1.6,-3.2,-3.2
95.80000000000001,-1.6,-3.2,-3.2
95.9,-1.6,-3.2,-3.2
96.0,-1.6,-3.2,-3.2
96.10000000000001,-1.6,-3.2,-3.2
96.2,-1.6,-3.2,-3.2
96.30000000000001,-1.6,-3.2,-3.2
96.4,-1.6,-3.2,-3.2
96.5,-1.6,-3.2,-3.2
96.60000000000001,-1.6,-3.2,-3.2
96.7,-1.6,-3.2,-3.2
96.80000000000001,-1.6,-3.2,-3.2
96.9,-1.6,-3.2,-3.2
97.0,-1.6,-3.2,-3.2
97.10000000000001,-1.6,-3.2,-3.2
97.2,-1.6,-3.2,-3.2
97.30000000000001,-1.6,-3.2,-3.2
97.4,-1.6,-3.2,-3.2
97.5,-1.6,-3.2,-3.2
97.60000000000001,-1.6,-3.2,-3.2
97.7,-1.6,-3.2,-3.2
97.80000000000001,-1.6,-3.2,-3.2
97.9,-1.6,-3.2,-3.2
98.0,-1.6,-3.2,-3.2
98.10000000000001,-1.6,-3.2,-3.2
98.2,-1.6,-3.2,-3.2
98.30000000000001,-1.6,-3.2,-3.2
98.4,-1.6,-3.2,-3.2
98.5,-1.6,-3.2,-3.2
98.60000000000001,-1.6,-3.2,-3.2
98.7,-1.6,-3.2,-3.2
98.80000000000001,-1.6,-3.2,-3.2
98.9,-1.6,-3.2,-3.2
99.0,-1.6,-3.2,-3.2
99.10000000000001,-1.6,-3.2,-3.2
99.2,-1.6,-3.2,-3.2
99.30000000000001,-1.6,-3.2,-3.2
99.4,-1.6,-3.2,-3.2
99.5,-1.6,-3.2,-3.2
99.60000000000001,-1.6,-3.2,-3.2
99.7,-1.6,-3.2,-3.2
99.80000000000001,-1.6,-3.2,-3.2
99.9,-1.6,-3.2,-3.2
100.0,-1.6,-3.2,-3.2
100.10000000000001,-1.6,-3.2,-3.2
100.2,-1.6,-3.2,-3.2
100.30000000000001,-1.6,-3.2,-3.2
100.4,-1.6,-3.2,-3.2
100.5,-1.6,-3.2,-3.2
100.60000000000001,-1.6,-3.2,-3.2
100.7,-1.6,-3.2,-3.2
100.80000000000001,-1.6,-3.2,-3.2
100.9,-1.6,-3.2,-3.2
101.0,-1.6,-3.2,-3.2
101.10000000000001,-1.6,-3.2,-3.2
101.2,-1.6,-3.2,-3.2
101.30000000000001,-1.6,-3.2,-3.2
101.4,-1.6,-3.2,-3.2
101.5,-1.6,-3.2,-3.2
101.60000000000001,-1.6,-3.2,-3.2
101.7,-1.6,-3.2,-3.2
101.80000000000001,-1.6,-3.2,-3.2
101.9,-1.6,-3.2,-3.2
102.0,-1.6,-3.2,-3.2
102.10000000000001,-1.6,-3.2,-3.2
102.2,-1.6,-3.2,-3.2
102.30000000000001,-1.6,-3.2,-3.2
102.4,-1.6,-3.2,-3.2
102.5,-1.6,-3.2,-3.2
102.60000000000001,-1.6,-3.2,-3.2
102.7,-1.6,-3.2,-3.2
102.80000000000001,-1.6,-3.2,-3.2
102.9,-1.6,-3.2,-3.2
103.0,-1.6,-3.2,-3.2
103.10000000000001,-1.6,-3.2,-3.2
103.2,-1.6,-3.2,-3.2
103.30000000000001,-1.6,-3.2,-3.2
103.4,-1.6,-3.2,-3.2
103.5,-1.6,-3.2,-3.2
103.60000000000001,-1.6,-3.2,-3.2
103.7,-1.6,-3.2,-3.2
103.80000000000001,-1.6,-3.2,-3.2
103.9,-1.6,-3.2,-3.2
104.0,-1.6,-3.2,-3.2
104.10000000000001,-1.6,-3.2,-3.2
104.2,-1.6,-3.2,-3.2
104.30000000000001,-1.6,-3.2,-3.2
104.4,-1.6,-3.2,-3.2
104.5,-1.6,-3.2,-3.2
104.60000000000001,-1.6,-3.2,-3.2
104.7,-1.6,-3.2,-3.2
104.80000000000001,-1.6,-3.2,-3.2
104.9,-1.6,-3.2,-3.2
105.0,-1.6,-3.2,-3.2
105.10000000000001,-1.6,-3.2,-3.2
105.2,-1.6,-3.2,-3.2
105.30000000000001,-1.6,-3.2,-3.2
105.4,-1.6,-3.2,-3.2
105.5,-1.6,-3.2,-3.2
105.60000000000001,-1.6,-3.2,-3.2
105.7,-1.6,-3.2,-3.2
105.80000000000001,-1.6,-3.2,-3.2
105.9,-1.6,-3.2,-3.2
106.0,-1.6,-3.2,-3.2
106.10000000000001,-1.6,-3.2,-3.2
106.2,-1.6,-3.2,-3.2
106.30000000000001,-1.6,-3.2,-3.2
106.4,-1.6,-3.2,-3.2
106.5,-1.6,-3.2,-3.2
106.60000000000001,-1.6,-3.2,-3.2
106.7,-1.6,-3.2,-3.2
106.80000000000001,-1.6,-3.2,-3.2
106.9,-1.6,-3.2,-3.2
107.0,-1.6,-3.2,-3.2
107.10000000000001,-1.6,-3.2,-3.2
107.2,-1.6,-3.2,-3.2
107.30000000000001,-1.6,-3.2,-3.2
107.4,-1.6,-3.2,-3.2
107.5,-1.6,-3.2,-3.2
107.60000000000001,-1.6,-3.2,-3.2
107.7,-1.6,-3.2,-3.2
107.80000000000001,-1.6,-3.2,-3.2
107.9,-1.6,-3.2,-3.2
108.0,-1.6,-3.2,-3.2
108.10000000000001,-1.6,-3.2,-3.2
108.2,-1.6,-3.2,-3.2
108.30000000000001,-1.6,-3.2,-3.2
108.4,-1.6,-3.2,-3.2
108.5,-1.6,-3.2,-3.2
108.60000000000001,-1.6,-3.2,-3.2
108.7,-1.6,-3.2,-3.2
108.80000000000001,-1.6,-3.2,-3.2
108.9,-1.6,-3.2,-3.2
109.0,-1.6,-3.2,-3.2
109.10000000000001,-1.6,-3.2,-3.2
109.2,-1.6,-3.2,-3.2
109.30000000000001,-1.6,-3.2,-3.2
109.4,-1.6,-3.2,-3.2
109.5,-1.6,-3.2,-3.2
109.60000000000001,-1.6,-3.2,-3.2
109.7,-1.6,-3.2,-3.2
109.80000000000001,-1.6,-3.2,-3.2
109.9,-1.6,-3.2,-3.2
110.0,-1.6,-3.2,-3.2
110.10000000000001,-1.6,-3.2,-3.2
110.2,-1.6,-3.2,-3.2
110.30000000000001,-1.6,-3.2,-3.2
110.4,-1.6,-3.2,-3.2
110.5,-1.6,-3.2,-3.2
110.60000000000001,-1.6,-3.2,-3.2
110.7,-1.6,-3.2,-3.2
110.80000000000001,-1.6,-3.2,-3.2
110.9,-1.6,-3.2,-3.2
111.0,-1.6,-3.2,-3.2
111.10000000000001,-1.6,-3.2,-3.2
111.2,-1.6,-3.2,-3.2
111.30000000000001,-1.6,-3.2,-3.2
111.4,-1.6,-3.2,-3.2
111.5,-1.6,-3.2,-3.2
111.60000000000001,-1.6,-3.2,-3.2
111.7,-1.6,-3.2,-3.2
111.80000000000001,-1.6,-3.2,-3.2
111.9,-1.6,-3.2,-3.2
112.0,-1.6,-3.2,-3.2
112.10000000000001,-1.6,-3.2,-3.2
112.2,-1.6,-3.2,-3.2
112.30000000000001,-1.6,-3.2,-3.2
112.4,-1.6,-3.2,-3.2
112.5,-1.6,-3.2,-3.2
112.60000000000001,-1.6,-3.2,-3.2
112.7,-1.6,-3.2,-3.2
112.80000000000001,-1.6,-3.2,-3.2
112.9,-1.6,-3.2,-3.2
113.0,-1.6,-3.2,-3.2
113.10000000000001,-1.6,-3.2,-3.2
113.2,-1.6,-3.2,-3.2
113.30000000000001,-1.6,-3.2,-3.2
113.4,-1.6,-3.2,-3.2
113.5,-1.6,-3.2,-3.2
113.60000000000001,-1.6,-3.2,-3.2
113.7,-1.6,-3.2,-3.2
113.80000000000001,-1.6,-3.2,-3.2
113.9,-1.6,-3.2,-3.2
114.0,-1.6,-3.2,-3.2
114.10000000000001,-1.6,-3.2,-3.2
114.2,-1.6,-3.2,-3.2
114.30000000000001,-1.6,-3.2,-3.2
114.4,-1.6,-3.2,-3.2
114.5,-1.6,-3.2,-3.2
114.60000000000001,-1.6,-3.2,-3.2
114.7,-1.6,-3.2,-3.2
114.80000000000001,-1.6,-3.2,-3.2
114.9,-1.6,-3.2,-3.2
115.0,-1.6,-3.2,-3.2
115.10000000000001,-1.6,-3.2,-3.2
115.2,-1.6,-3.2,-3.2
115.30000000000001,-1.6,-3.2,-3.2
115.4,-1.6,-3.2,-3.2
115.5,-1.6,-3.2,-3.2
115.60000000000001,-1.6,-3.2,-3.2
115.7,-1.6,-3.2,-3.2
115.80000000000001,-1.6,-3.2,-3.2
115.9,-1.6,-3.2,-3.2
116.0,-1.6,-3.2,-3.2
116.10000000000001,-1.6,-3.2,-3.2
116.2,-1.6,-3.2,-3.2
116.30000000000001,-1.6,-3.2,-3.2
116.4,-1.6,-3.2,-3.2
116.5,-1.6,-3.2,-3.2
116.60000000000001,-1.6,-3.2,-3.2
116.7,-1.6,-3.2,-3.2
116.80000000000001,-1.6,-3.2,-3.2
116.9,-1.6,-3.2,-3.2
117.0,-1.6,-3.2,-3.2
117.10000000000001,-1.6,-3.2,-3.2
117.2,-1.6,-3.2,-3.2
117.30000000000001,-1.6,-3.2,-3.2
117.4,-1.6,-3.2,-3.2
117.5,-1.6,-3.2,-3.2
117.60000000000001,-1.6,-3.2,-3.2
117.7,-1.6,-3.2,-3.2
117.80000000000001,-1.6,-3.2,-3.2
117.9,-1.6,-3.2,-3.2
118.0,-1.6,-3.2,-3.2
118.10000000000001,-1.6,-3.2,-3.2
118.2,-1.6,-3.2,-3.2
118.30000000000001,-1.6,-3.2,-3.2
118.4,-1.6,-3.2,-3.2
118.5,-1.6,-3.2,-3.2
118.60000000000001,-1.6,-3.2,-3.2
118.7,-1.6,-3.2,-3.2
118.80000000000001,-1.6,-3.2,-3.2
118.9,-1.6,-3.2,-3.2
119.0,-1.6,-3.2,-3.2
119.10000000000001,-1.6,-3.2,-3.2
119.2,-1.6,-3.2,-3.2
119.30000000000001,-1.6,-3.2,-3.2
119.4,-1.6,-3.2,-3.2
119.5,-1.6,-3.2,-3.2
119.60000000000001,-1.6,-3.2,-3.2
119.7,-1.6,-3.2,-3.2
119.80000000000001,-1.6,-3.2,-3.2
119.9,-1.6,-3.2,-3.2
120.0,-1.6,-3.2,-3.2
120.10000000000001,-1.6,-3.2,-3.2
120.2,-1.6,-3.2,-3.2
120.30000000000001,-1.6,-3.2,-3.2
120.4,-1.6,-3.2,-3.2
120.5,-1.6,-3.2,-3.2
120.60000000000001,-1.6,-3.2,-3.2
120.7,-1.6,-3.2,-3.2
120.80000000000001,-1.6,-3.2,-3.2
120.9,-1.6,-3.2,-3.2
121.0,-1.6,-3.2,-3.2
121.10000000000001,-1.6,-3.2,-3.2
121.2,-1.6,-3.2,-3.2
121.30000000000001,-1.6,-3.2,-3.2
121.4,-1.6,-3.2,-3.2
121.5,-1.6,-3.2,-3.2
121.60000000000001,-1.6,-3.2,-3.2
121.7,-1.6,-3.2,-3.2
121.80000000000001,-1.6,-3.2,-3.2
121.9,-1.6,-3.2,-3.2
122.0,-1.6,-3.2,-3.2
122.10000000000001,-1.6,-3.2,-3.2
122.2,-1.6,-3.2,-3.2
122.30000000000001,-1.6,-3.2,-3.2
122.4,-1.6,-3.2,-3.2
122.5,-1.6,-3.2,-3.2
122.60000000000001,-1.6,-3.2,-3.2
122.7,-1.6,-3.2,-3.2
122.80000000000001,-1.6,-3.2,-3.2
122.9,-1.6,-3.2,-3.2
123.0,-1.6,-3.2,-3.2
123.10000000000001,-1.6,-3.2,-3.2
123.2,-1.6,-3.2,-3.2
123.30000000000001,-1.6,-3.2,-3.2
123.4,-1.6,-3.2,-3.2
123.5,-1.6,-3.2,-3.2
123.60000000000001,-1.6,-3.2,-3.2
123.7,-1.6,-3.2,-3.2
123.80000000000001,-1.6,-3.2,-3.2
123.9,-1.6,-3.2,-3.2
124.0,-1.6,-3.2,-3.2
124.10000000000001,-1.6,-3.2,-3.2
124.2,-1.6,-3.2,-3.2
124.30000000000001,-1.6,-3.2,-3.2
124.4,-1.6,-3.2,-3.2
124.5,-1.6,-3.2,-3.2
124.60000000000001,-1.6,-3.2,-3.2
124.7,-1.6,-3.2,-3.2
124.80000000000001,-1.6,-3.2,-3.2
124.9,-1.6,-3.2,-3.2
125.0,-1.6,-3.2,-3.2
125.10000000000001,-1.6,-3.2,-3.2
125.2,-1.6,-3.2,-3.2
125.30000000000001,-1.6,-3.2,-3.2
125.4,-1.6,-3.2,-3.2
125.5,-1.6,-3.2,-3.2
125.60000000000001,-1.6,-3.2,-3.2
125.7,-1.6,-3.2,-3.2
125.80000000000001,-1.6,-3.2,-3.2
125.9,-1.6,-3.2,-3.2
126.0,-1.6,-3.2,-3.2
126.10000000000001,-1.6,-3.2,-3.2
126.2,-1.6,-3.2,-3.2
126.30000000000001,-1.6,-3.2,-3.2
126.4,-1.6,-3.2,-3.2
126.5,-1.6,-3.2,-3.2
126.60000000000001,-1.6,-3.2,-3.2
126.7,-1.6,-3.2,-3.2
126.80000000000001,-1.6,-3.2,-3.2
126.9,-1.6,-3.2,-3.2
127.0,-1.6,-3.2,-3.2
127.10000000000001,-1.6,-3.2,-3.2
127.2,-1.6,-3.2,-3.2
127.30000000000001,-1.6,-3.2,-3.2
127.4,-1.6,-3.2,-3.2
127.5,-1.6,-3.2,-3.2
127.60000000000001,-1.6,-3.2,-3.2
127.7,-1.6,-3.2,-3.2
127.80000000000001,-1.6,-3.2,-3.2
127.9,-1.6,-3.2,-3.2
128.0,-1.6,-3.2,-3.2
128.1,-1.6,-3.2,-3.2
128.20000000000002,-1.6,-3.2,-3.2
128.3,-1.6,-3.2,-3.2
128.4,-1.6,-3.2,-3.2
128.5,-1.6,-3.2,-3.2
128.6,-1.6,-3.2,-3.2
128.70000000000002,-1.6,-3.2,-3.2
128.8,-1.6,-3.2,-3.2
128.9,-1.6,-3.2,-3.2
129.0,-1.6,-3.2,-3.2
129.1,-1.6,-3.2,-3.2
129.20000000000002,-1.6,-3.2,-3.2
129.3,-1.6,-3.2,-3.2
129.4,-1.6,-3.2,-3.2
129.5,-1.6,-3.2,-3.2
129.6,-1.6,-3.2,-3.2
129.70000000000002,-1.6,-3.2,-3.2
129.8,-1.6,-3.2,-3.2
129.9,-1.6,-3.2,-3.2
130.0,-1.6,-3.2,-3.2
130.1,-1.6,-3.2,-3.2
130.20000000000002,-1.6,-3.2,-3.2
130.3,-1.6,-3.2,-3.2
130.4,-1.6,-3.2,-3.2
130.5,-1.6,-3.2,-3.2
130.6,-1.6,-3.2,-3.2
130.70000000000002,-1.6,-3.2,-3.2
130.8,-1.6,-3.2,-3.2
130.9,-1.6,-3.2,-3.2
131.0,-1.6,-3.2,-3.2
131.1,-1.6,-3.2,-3.2
131.20000000000002,-1.6,-3.2,-3.2
131.3,-1.6,-3.2,-3.2
